la-calera-662	LA CALERA	Puebla	Puebla	72520	Exacta
la-carmelita-430	LA CARMELITA	Puebla	Puebla	72498	Exacta
la-chispa-544	LA CHISPA	Puebla	Puebla	72490	Exacta
la-cima-1464	LA CIMA	Puebla	Puebla	72464	Exacta
la-condesa-467	LA CONDESA	Puebla	Puebla	72014	Exacta
ladrillera-de-benitez-19	LADRILLERA DE BENITEZ	Puebla	Puebla	72530	Exacta
la-giralda-920	LA GIRALDA	Puebla	Puebla	72490	Exacta
la-gloria-44	LA GLORIA	Puebla	Puebla	72370	Exacta
lagulena-1566	LAGULENA	Puebla	Puebla	72580	Exacta
la-hacienda-0	LA HACIENDA	Puebla	Puebla	72570	Exacta
la-josefina-1578	LA JOSEFINA	Puebla	Puebla	72219	Exacta
la-joya-728	LA JOYA	Puebla	Puebla	72520	Exacta
la-joya-1207	LA JOYA	Puebla	Puebla	72520	Exacta
la-joya-1202	LA JOYA	Puebla	Puebla	72520	Exacta
la-joya-875	LA JOYA	Puebla	Puebla	72520	Exacta
la-libertad-725	LA LIBERTAD	Puebla	Puebla	72130	Exacta
la-luz-33	LA LUZ	Puebla	Puebla	72377	Exacta
la-mora-129	LA MORA	Puebla	Puebla	72587	Exacta
la-noria-1485	LA NORIA	Puebla	Puebla	72410	Exacta
la-palma-1102	LA PALMA	Puebla	Puebla	72360	Exacta
la-paz-214	LA PAZ	Puebla	Puebla	72160	Exacta
la-resurreccion-315	LA RESURRECCION	Puebla	Puebla	72227	Exacta
las-animas-1459	LAS ANIMAS	Puebla	Puebla	72400	Exacta
las-animas-360	LAS ANIMAS	Puebla	Puebla	72400	Exacta
las-aves-380	LAS AVES	Puebla	Puebla	72582	Exacta
las-brisas-5	LAS BRISAS	Puebla	Puebla	72567	Exacta
las-carmelitas-417	LAS CARMELITAS	Puebla	Puebla	72480	Exacta
las-cuartillas-726	LAS CUARTILLAS	Puebla	Puebla	72050	Exacta
las-glorias-133	LAS GLORIAS	Puebla	Puebla	72590	Exacta
las-hadas-1286	LAS HADAS	Puebla	Puebla	72070	Exacta
las-huertas-192	LAS HUERTAS	Puebla	Puebla	72013	Exacta
las-mercedes-1290	LAS MERCEDES	Puebla	Puebla	72492	Exacta
las-mercedes-690	LAS MERCEDES	Puebla	Puebla	72492	Exacta
las-mercedes-ii-628	LAS MERCEDES II	Puebla	Puebla	72482	Exacta
las-palmas-79	LAS PALMAS	Puebla	Puebla	72550	Exacta
las-palmas-1054	LAS PALMAS	Puebla	Puebla	72550	Exacta
las-sonatas-768	LAS SONATAS	Puebla	Puebla	72017	Exacta
las-torres-398	LAS TORRES	Puebla	Puebla	72474	Exacta
las-torres-1313	LAS TORRES	Puebla	Puebla	72474	Exacta
las-torres-1046	LAS TORRES	Puebla	Puebla	72474	Exacta
la-tarjeta-20	LA TARJETA	Puebla	Puebla	72530	Exacta
la-vega-53	LA VEGA	Puebla	Puebla	72120	Exacta
lazaro-cardenas-564	LAZARO CARDENAS	Puebla	Puebla	72310	Exacta
lazaro-cardenas-1154	LAZARO CARDENAS	Puebla	Puebla	72310	Exacta
lazaro-cardenas-52	LAZARO CARDENAS	Puebla	Puebla	72310	Exacta
lazaro-cardenas-oriente-139	LAZARO CARDENAS ORIENTE	Puebla	Puebla	72105	Exacta
libertad-tecola-679	LIBERTAD TECOLA	Puebla	Puebla	72975	Exacta
loma-bonita-caleras-215	LOMA BONITA CALERAS	Puebla	Puebla	72100	Exacta
loma-bonita-sur-462	LOMA BONITA SUR	Puebla	Puebla	72495	Exacta
loma-encantada-423	LOMA ENCANTADA	Puebla	Puebla	72474	Exacta
loma-real-618	LOMA REAL	Puebla	Puebla	72100	Exacta
lomas-5-de-mayo-268	LOMAS 5 DE MAYO	Puebla	Puebla	72270	Exacta
lomas-de-atoyac-1783	LOMAS DE ATOYAC	Puebla	Puebla	72490	Exacta
lomas-de-atoyac-1781	LOMAS DE ATOYAC	Puebla	Puebla	72490	Exacta
lomas-de-castillotla-1534	LOMAS DE CASTILLOTLA	Puebla	Puebla	72490	Exacta
