id,name,city,municipality,postal_code
la-providencia-1341,LA PROVIDENCIA,Puebla,Puebla,
la-providencia(las-vegas)-637,LA PROVIDENCIA(LAS VEGAS),Puebla,Puebla,
la-purisima-1182,LA PURISIMA,Puebla,Puebla,
la-purisima-588,LA PURISIMA,Puebla,Puebla,
la-purisima-(barr-san-miguel-tonantzintla)-476,LA PURISIMA (BARR SAN MIGUEL TONANTZINTLA),Puebla,Puebla,
lares-san-alfonso-444,LARES SAN ALFONSO,Puebla,Puebla,
la-resurreccion-315,LA RESURRECCION,Puebla,Puebla,
la-rioja-512,LA RIOJA,Puebla,Puebla,
la-rivera-1365,LA RIVERA,Puebla,Puebla,
la-robleda-1298,LA ROBLEDA,Puebla,Puebla,
la-rosa-270,LA ROSA,Puebla,Puebla,
las-alamedas-(conjunto-alamos)-1312,LAS ALAMEDAS (CONJUNTO ALAMOS),Puebla,Puebla,
las-alamedas-(conjunto-fresno)-742,LAS ALAMEDAS (CONJUNTO FRESNO),Puebla,Puebla,
las-animas-1459,LAS ANIMAS,Puebla,Puebla,
las-animas-360,LAS ANIMAS,Puebla,Puebla,
la-santisima-567,LA SANTISIMA,Puebla,Puebla,
las-aves-380,LAS AVES,Puebla,Puebla,
las-brisas-5,LAS BRISAS,Puebla,Puebla,
las-carmelitas-417,LAS CARMELITAS,Puebla,Puebla,
la-scatola-(-veneto-)-1029,LA SCATOLA ( VENETO ),Puebla,Puebla,
las-chinampas-1192,LAS CHINAMPAS,Puebla,Puebla,
las-cuartillas-726,LAS CUARTILLAS,Puebla,Puebla,
las-dunas-1058,LAS DUNAS,Puebla,Puebla,
la-serenisima-1709,LA SERENISIMA,Puebla,Puebla,
las-fuentes-557,LAS FUENTES,Puebla,Puebla,
las-fuentes-1231,LAS FUENTES,Puebla,Puebla,
las-galvias-1288,LAS GALVIAS,Puebla,Puebla,
las-glorias-133,LAS GLORIAS,Puebla,Puebla,
las-hadas-1286,LAS HADAS,Puebla,Puebla,
las-hadas---mundial-mexico-86-100,LAS HADAS - MUNDIAL MEXICO 86,Puebla,Puebla,
las-huertas-192,LAS HUERTAS,Puebla,Puebla,
las-magnolias-223,LAS MAGNOLIAS,Puebla,Puebla,
las-marias-1200,LAS MARIAS,Puebla,Puebla,
las-mercedes-1290,LAS MERCEDES,Puebla,Puebla,
las-mercedes-690,LAS MERCEDES,Puebla,Puebla,
las-mercedes-ii-628,LAS MERCEDES II,Puebla,Puebla,
las-orquideas-1416,LAS ORQUIDEAS,Puebla,Puebla,
las-palmas-79,LAS PALMAS,Puebla,Puebla,
las-palmas-1054,LAS PALMAS,Puebla,Puebla,
las-palomas-residencial-831,LAS PALOMAS RESIDENCIAL,Puebla,Puebla,
las-posas-737,LAS POSAS,Puebla,Puebla,
las-rozas-1034,LAS ROZAS,Puebla,Puebla,
las-sinfonias-1361,LAS SINFONIAS,Puebla,Puebla,
las-sinfonias-ii-1375,LAS SINFONIAS II,Puebla,Puebla,
las-sonatas-768,LAS SONATAS,Puebla,Puebla,
las-torres-398,LAS TORRES,Puebla,Puebla,
las-torres-1313,LAS TORRES,Puebla,Puebla,
las-torres-1046,LAS TORRES,Puebla,Puebla,
las-trancas-860,LAS TRANCAS,Puebla,Puebla,
las-vigas-residencial-1370,LAS VIGAS RESIDENCIAL,Puebla,Puebla,
latania-1060,LATANIA,Puebla,Puebla,
la-tarjeta-20,LA TARJETA,Puebla,Puebla,
la-vega-53,LA VEGA,Puebla,Puebla,
la-victoria-431,LA VICTORIA,Puebla,Puebla,
la-vista-country-club-1455,LA VISTA COUNTRY CLUB,Puebla,Puebla,
la-vista-norte-818,LA VISTA NORTE,Puebla,Puebla,
lazaro-cardenas-564,LAZARO CARDENAS,Puebla,Puebla,
lazaro-cardenas-1154,LAZARO CARDENAS,Puebla,Puebla,
lazaro-cardenas-52,LAZARO CARDENAS,Puebla,Puebla,
lazaro-cardenas-oriente-139,LAZARO CARDENAS ORIENTE,Puebla,Puebla,
leobardo-coca-cabrera-387,LEOBARDO COCA CABRERA,Puebla,Puebla,
libertad-tecola-679,LIBERTAD TECOLA,Puebla,Puebla,
loma-alta-vista-1178,LOMA ALTA VISTA,Puebla,Puebla,
loma-bonita-caleras-215,LOMA BONITA CALERAS,Puebla,Puebla,
loma-bonita-sur-462,LOMA BONITA SUR,Puebla,Puebla,
loma-de-zavaleta-1369,LOMA DE ZAVALETA,Puebla,Puebla,
loma-encantada-423,LOMA ENCANTADA,Puebla,Puebla,
loma-encantada--3a-seccion-xilotzoni-230,LOMA ENCANTADA -3A SECCION XILOTZONI,Puebla,Puebla,
loma-linda-775,LOMA LINDA,Puebla,Puebla,
loma-linda-115,LOMA LINDA,Puebla,Puebla,
loma-real-618,LOMA REAL,Puebla,Puebla,
lomas-5-de-mayo-268,LOMAS 5 DE MAYO,Puebla,Puebla,
lomas-cruz-del-sur-1025,LOMAS CRUZ DEL SUR,Puebla,Puebla,
lomas-cruz-del-sur-ii-1114,LOMAS CRUZ DEL SUR II,Puebla,Puebla,
lomas-de-angelopolis-773,LOMAS DE ANGELOPOLIS,Puebla,Puebla,
lomas-de-angelopolis-ii-1049,LOMAS DE ANGELOPOLIS II,Puebla,Puebla,
lomas-de-atoyac-1783,LOMAS DE ATOYAC,Puebla,Puebla,
lomas-de-atoyac-1781,LOMAS DE ATOYAC,Puebla,Puebla,
lomas-de-castillotla-1534,LOMAS DE CASTILLOTLA,Puebla,Puebla,
lomas-de-chapultepec-1113,LOMAS DE CHAPULTEPEC,Puebla,Puebla,
lomas-del-carmen-1325,LOMAS DEL CARMEN,Puebla,Puebla,
lomas-del-club-de-golf-1460,LOMAS DEL CLUB DE GOLF,Puebla,Puebla,
lomas-del-marmol-seccion-i-1491,LOMAS DEL MARMOL SECCION I,Puebla,Puebla,
lomas-del-marmol-seccion-ii-731,LOMAS DEL MARMOL SECCION II,Puebla,Puebla,
lomas-del-marmol-seccion-iii-1230,LOMAS DEL MARMOL SECCION III,Puebla,Puebla,
lomas-de-loreto-274,LOMAS DE LORETO,Puebla,Puebla,
lomas-del-pedregal-1096,LOMAS DEL PEDREGAL,Puebla,Puebla,
lomas-del-sol-1a-seccion-135,LOMAS DEL SOL 1a SECCION,Puebla,Puebla,
lomas-del-sol-2a-seccion-1074,LOMAS DEL SOL 2a SECCION,Puebla,Puebla,
lomas-del-sol-3a-seccion-653,LOMAS DEL SOL 3a SECCION,Puebla,Puebla,
lomas-del-sur-395,LOMAS DEL SUR,Puebla,Puebla,
lomas-del-valle-880,LOMAS DEL VALLE,Puebla,Puebla,
lomas-de-mayorazgo-934,LOMAS DE MAYORAZGO,Puebla,Puebla,
lomas-de-san-alfonso-103,LOMAS DE SAN ALFONSO,Puebla,Puebla,
lomas-de-san-jeronimo-197,LOMAS DE SAN JERONIMO,Puebla,Puebla,
lomas-de-san-miguel-956,LOMAS DE SAN MIGUEL,Puebla,Puebla,
lomas-de-san-ramon-1765,LOMAS DE SAN RAMON,Puebla,Puebla,
lomas-de-san-salvador-tepexco-560,LOMAS DE SAN SALVADOR TEPEXCO,Puebla,Puebla,
lomas-de-santa-catarina-1326,LOMAS DE SANTA CATARINA,Puebla,Puebla,
lomas-de-san-valentin-1778,LOMAS DE SAN VALENTIN,Puebla,Puebla,
lomas-de-toscana-a-1586,LOMAS DE TOSCANA A,Puebla,Puebla,
lomas-de-toscana-b-1585,LOMAS DE TOSCANA B,Puebla,Puebla,
lomas-de-villa-satelite-752,LOMAS DE VILLA SATELITE,Puebla,Puebla,
lomas-de-xilotzoni-227,LOMAS DE XILOTZONI,Puebla,Puebla,
lomas-flor-del-bosque-335,LOMAS FLOR DEL BOSQUE,Puebla,Puebla,
loreto-979,LORETO,Puebla,Puebla,
los-alamos-73,LOS ALAMOS,Puebla,Puebla,
los-alcanfores-988,LOS ALCANFORES,Puebla,Puebla,
los-alcatraces-1392,LOS ALCATRACES,Puebla,Puebla,
los-angeles-784,LOS ANGELES,Puebla,Puebla,
los-angeles-barranca-honda-232,LOS ANGELES BARRANCA HONDA,Puebla,Puebla,
los-angeles-mayorazgo-382,LOS ANGELES MAYORAZGO,Puebla,Puebla,
los-angeles-tetela-687,LOS ANGELES TETELA,Puebla,Puebla,
los-arcos-1332,LOS ARCOS,Puebla,Puebla,
los-arrayanes-1393,LOS ARRAYANES,Puebla,Puebla,
los-arrayanes-1353,LOS ARRAYANES,Puebla,Puebla,
los-caballos-1063,LOS CABALLOS,Puebla,Puebla,
los-caballos-685,LOS CABALLOS,Puebla,Puebla,
los-ca├▒averales-1035,LOS CA├æAVERALES,Puebla,Puebla,
los-cantaros-414,LOS CANTAROS,Puebla,Puebla,
los-cantiles-763,LOS CANTILES,Puebla,Puebla,
los-cipreses-1064,LOS CIPRESES,Puebla,Puebla,
los-cipreses-58,LOS CIPRESES,Puebla,Puebla,
los-cipreses-1557,LOS CIPRESES,Puebla,Puebla,
los-cipreses-754,LOS CIPRESES,Puebla,Puebla,
los-cipreses-216,LOS CIPRESES,Puebla,Puebla,
los-colorines-225,LOS COLORINES,Puebla,Puebla,
los-electricistas-62,LOS ELECTRICISTAS,Puebla,Puebla,
los-encinos-1367,LOS ENCINOS,Puebla,Puebla,
los-encinos-312,LOS ENCINOS,Puebla,Puebla,
los-faisanes-ii-987,LOS FAISANES II,Puebla,Puebla,
los-girasoles-858,LOS GIRASOLES,Puebla,Puebla,
los-girasoles-1563,LOS GIRASOLES,Puebla,Puebla,
los-heroes-puebla-1239,LOS HEROES PUEBLA,Puebla,Puebla,
los-heroes-puebla-740,LOS HEROES PUEBLA,Puebla,Puebla,
los-idolos-147,LOS IDOLOS,Puebla,Puebla,
los-jazmines-224,LOS JAZMINES,Puebla,Puebla,
los-laureles-340,LOS LAURELES,Puebla,Puebla,
los-limones-1211,LOS LIMONES,Puebla,Puebla,
los-naranjos-1766,LOS NARANJOS,Puebla,Puebla,
los-naranjos-1576,LOS NARANJOS,Puebla,Puebla,
los-olivos-1556,LOS OLIVOS,Puebla,Puebla,
los-pilares-4,LOS PILARES,Puebla,Puebla,
los-pinitos-669,LOS PINITOS,Puebla,Puebla,
los-pinos-530,LOS PINOS,Puebla,Puebla,
los-pinos-219,LOS PINOS,Puebla,Puebla,
los-pinos-282,LOS PINOS,Puebla,Puebla,
los-pinos-i-542,LOS PINOS I,Puebla,Puebla,
los-pinos-ii-532,LOS PINOS II,Puebla,Puebla,
los-pinos-mayorazgo-(san-jose-los-pinos)-410,LOS PINOS MAYORAZGO (SAN JOSE LOS PINOS),Puebla,Puebla,
los-potrillos-686,LOS POTRILLOS,Puebla,Puebla,
los-remedios-34,LOS REMEDIOS,Puebla,Puebla,
los-reyes-635,LOS REYES,Puebla,Puebla,
los-rosales-332,LOS ROSALES,Puebla,Puebla,
los-sabinos-1588,LOS SABINOS,Puebla,Puebla,
los-sapos-865,LOS SAPOS,Puebla,Puebla,
los-sauces-221,LOS SAUCES,Puebla,Puebla,
los-tenores-661,LOS TENORES,Puebla,Puebla,
los-viveros-1134,LOS VIVEROS,Puebla,Puebla,
los-volcanes-1351,LOS VOLCANES,Puebla,Puebla,
loto-1730,LOTO,Puebla,Puebla,
luis-n-morones-502,LUIS N MORONES,Puebla,Puebla,
lumaha-1072,LUMAHA,Puebla,Puebla,
lumbreras-de-amalucan-1167,LUMBRERAS DE AMALUCAN,Puebla,Puebla,
luxtown-residence-1658,LUXTOWN RESIDENCE,Puebla,Puebla,
luz-del-alba-266,LUZ DEL ALBA,Puebla,Puebla,
luz-obrera-18,LUZ OBRERA,Puebla,Puebla,
lyra-1306,LYRA,Puebla,Puebla,
maestro-federal-112,MAESTRO FEDERAL,Puebla,Puebla,
magisterial-chapulco-811,MAGISTERIAL CHAPULCO,Puebla,Puebla,
magisterial-periferico-sur-710,MAGISTERIAL PERIFERICO SUR,Puebla,Puebla,
magisterial-san-jose-xilotzingo-871,MAGISTERIAL SAN JOSE XILOTZINGO,Puebla,Puebla,
magnolias-991,MAGNOLIAS,Puebla,Puebla,
magnolias-1067,MAGNOLIAS,Puebla,Puebla,
malintzi-291,MALINTZI,Puebla,Puebla,
mallorca-park-1515,MALLORCA PARK,Puebla,Puebla,
manuel-rivera-anaya-304,MANUEL RIVERA ANAYA,Puebla,Puebla,
manzanilla-290,MANZANILLA,Puebla,Puebla,
maravillas-287,MARAVILLAS,Puebla,Puebla,
marbella-1482,MARBELLA,Puebla,Puebla,
marbella-1696,MARBELLA,Puebla,Puebla,
maria-auxiliadora-1573,MARIA AUXILIADORA,Puebla,Puebla,
maria-jose-1516,MARIA JOSE,Puebla,Puebla,
maria-luisa-1429,MARIA LUISA,Puebla,Puebla,
maria-luisa-13,MARIA LUISA,Puebla,Puebla,
marsella-1668,MARSELLA,Puebla,Puebla,
martires-del-trabajo-248,MARTIRES DEL TRABAJO,Puebla,Puebla,
maserati-1532,MASERATI,Puebla,Puebla,
matlacueye-1547,MATLACUEYE,Puebla,Puebla,
mayaquen-o-la-viga-1277,MAYAQUEN O LA VIGA,Puebla,Puebla,
mayorazgo-406,MAYORAZGO,Puebla,Puebla,
mayorazgo---col-el-mayorazgo-1443,MAYORAZGO - COL EL MAYORAZGO,Puebla,Puebla,
mayra-855,MAYRA,Puebla,Puebla,
mediterraneo-975,MEDITERRANEO,Puebla,Puebla,
metropolitan-gabriel-pastor-1687,METROPOLITAN GABRIEL PASTOR,Puebla,Puebla,
mexico-83-164,MEXICO 83,Puebla,Puebla,
michatenco-1734,MICHATENCO,Puebla,Puebla,
miguel-aleman-258,MIGUEL ALEMAN,Puebla,Puebla,
miguel-e-abed-36,MIGUEL E ABED,Puebla,Puebla,
miguel-hidalgo-657,MIGUEL HIDALGO,Puebla,Puebla,
miguel-negrete-999,MIGUEL NEGRETE,Puebla,Puebla,
milenium-840,MILENIUM,Puebla,Puebla,
militar-el-chamizal-47,MILITAR EL CHAMIZAL,Puebla,Puebla,
milo-552,MILO,Puebla,Puebla,
minerales-de-guadalupe-sur-464,MINERALES DE GUADALUPE SUR,Puebla,Puebla,
mirador-san-jose-1632,MIRADOR SAN JOSE,Puebla,Puebla,
miravalle-646,MIRAVALLE,Puebla,Puebla,
mision-del-mayorazgo-699,MISION DEL MAYORAZGO,Puebla,Puebla,
mision-de-morillotla-1657,MISION DE MORILLOTLA,Puebla,Puebla,
mision-de-san-francisco-948,MISION DE SAN FRANCISCO,Puebla,Puebla,
mision-de-san-martinito-1413,MISION DE SAN MARTINITO,Puebla,Puebla,
mision-san-jose-seccion-2-1633,MISION SAN JOSE SECCION 2,Puebla,Puebla,
mision-san-jose-seccion-3-1638,MISION SAN JOSE SECCION 3,Puebla,Puebla,
moctezuma-1754,MOCTEZUMA,Puebla,Puebla,
moctezuma-1755,MOCTEZUMA,Puebla,Puebla,
molinos-de-enmedio-385,MOLINOS DE ENMEDIO,Puebla,Puebla,
molinos-de-santo-domingo-554,MOLINOS DE SANTO DOMINGO,Puebla,Puebla,
molino-viejo-1371,MOLINO VIEJO,Puebla,Puebla,
momosa-1382,MOMOSA,Puebla,Puebla,
monserrath-843,MONSERRATH,Puebla,Puebla,
monte-alban-778,MONTE ALBAN,Puebla,Puebla,
montecarlo-1655,MONTECARLO,Puebla,Puebla,
monte-real-1704,MONTE REAL,Puebla,Puebla,
mora-1266,MORA,Puebla,Puebla,
moratilla-209,MORATILLA,Puebla,Puebla,
morelos-82,MORELOS,Puebla,Puebla,
morillotla-1378,MORILLOTLA,Puebla,Puebla,
morillotla-1418,MORILLOTLA,Puebla,Puebla,
motolinia-28,MOTOLINIA,Puebla,Puebla,
mui-hogar-santo-tomas-1711,MUI HOGAR SANTO TOMAS,Puebla,Puebla,
mui-hogar-santo-tomas-2-1712,MUI HOGAR SANTO TOMAS 2,Puebla,Puebla,
mui-hogar-santo-tomas-3-1737,MUI HOGAR SANTO TOMAS 3,Puebla,Puebla,
naciones-unidas-153,NACIONES UNIDAS,Puebla,Puebla,
natum-36-1740,NATUM 36,Puebla,Puebla,
navarra-1514,NAVARRA,Puebla,Puebla,
nducha-casa-del-agua-rdcial-1294,NDUCHA CASA DEL AGUA RDCIAL,Puebla,Puebla,
nezahualcoyotl-1198,NEZAHUALCOYOTL,Puebla,Puebla,
noche-buena-314,NOCHE BUENA,Puebla,Puebla,
novena-1183,NOVENA,Puebla,Puebla,
novena-1656,NOVENA,Puebla,Puebla,
nubes-de-zavaleta-1427,NUBES DE ZAVALETA,Puebla,Puebla,
nueva-antequera-354,NUEVA ANTEQUERA,Puebla,Puebla,
nueva-aurora-101,NUEVA AURORA,Puebla,Puebla,
nueva-aurora-caleras-783,NUEVA AURORA CALERAS,Puebla,Puebla,
nueva-del-carmen-372,NUEVA DEL CARMEN,Puebla,Puebla,
nueva-democracia-1779,NUEVA DEMOCRACIA,Puebla,Puebla,
nueva-florida(jorge-murad-2da-seccion)-168,NUEVA FLORIDA(JORGE MURAD 2DA SECCION),Puebla,Puebla,
nueva-resurreccion-656,NUEVA RESURRECCION,Puebla,Puebla,
nueva-san-salvador(rancho-san-jose-aparicio)-165,NUEVA SAN SALVADOR(RANCHO SAN JOSE APARICIO),Puebla,Puebla,
nuevo-amanecer-357,NUEVO AMANECER,Puebla,Puebla,
nuevo-milenio-633,NUEVO MILENIO,Puebla,Puebla,
nuevo-paraiso-180,NUEVO PARAISO,Puebla,Puebla,
nuevo-plan-de-ayala-520,NUEVO PLAN DE AYALA,Puebla,Puebla,
oasis-358,OASIS,Puebla,Puebla,
obreros-independientes-norte-7,OBREROS INDEPENDIENTES NORTE,Puebla,Puebla,
obreros-independientes-sur-538,OBREROS INDEPENDIENTES SUR,Puebla,Puebla,
obrero-y-campesina-277,OBRERO Y CAMPESINA,Puebla,Puebla,
o-colonia-los-volcanes-367,O COLONIA LOS VOLCANES,Puebla,Puebla,
o-col-popular-castillotla-408,O COL POPULAR CASTILLOTLA,Puebla,Puebla,
ocotlan-976,OCOTLAN,Puebla,Puebla,
octava-1126,OCTAVA,Puebla,Puebla,
ofarril-362,OFARRIL,Puebla,Puebla,
o-fracc-san-jose-vista-hermosa-355,O FRACC SAN JOSE VISTA HERMOSA,Puebla,Puebla,
ojocotlalcol(ojocotlan)-839,OJOCOTLALCOL(OJOCOTLAN),Puebla,Puebla,
oliva-rdcial-1724,OLIVA RDCIAL,Puebla,Puebla,
orion-1305,ORION,Puebla,Puebla,
orion-1210,ORION,Puebla,Puebla,
orquideas-1604,ORQUIDEAS,Puebla,Puebla,
orquideas-1232,ORQUIDEAS,Puebla,Puebla,
orquideas-1628,ORQUIDEAS,Puebla,Puebla,
orquideas-998,ORQUIDEAS,Puebla,Puebla,
oviedo-1042,OVIEDO,Puebla,Puebla,
oyametl-1281,OYAMETL,Puebla,Puebla,
palma-sola-1430,PALMA SOLA,Puebla,Puebla,
palmilla-1260,PALMILLA,Puebla,Puebla,
paraiso-970,PARAISO,Puebla,Puebla,
paraiso-del-angel-caleras-205,PARAISO DEL ANGEL CALERAS,Puebla,Puebla,
parian-967,PARIAN,Puebla,Puebla,
parma-1236,PARMA,Puebla,Puebla,
parque-de-la-plata-1039,PARQUE DE LA PLATA,Puebla,Puebla,
parque-forestal-flor-del-bosque-801,PARQUE FORESTAL FLOR DEL BOSQUE,Puebla,Puebla,
parque-industrial-5-de-mayo-186,PARQUE INDUSTRIAL 5 DE MAYO,Puebla,Puebla,
parque-rdcial-loreta-1583,PARQUE RDCIAL LORETA,Puebla,Puebla,
parque-sicilia-1584,PARQUE SICILIA,Puebla,Puebla,
parque-terranova-1040,PARQUE TERRANOVA,Puebla,Puebla,
parque-veneto-992,PARQUE VENETO,Puebla,Puebla,
paseo-de-campania-1213,PASEO DE CAMPANIA,Puebla,Puebla,
paseo-de-la-arboledas-i-899,PASEO DE LA ARBOLEDAS I,Puebla,Puebla,
paseo-de-la-arboledas-ii-900,PASEO DE LA ARBOLEDAS II,Puebla,Puebla,
paseo-del-angel-1497,PASEO DEL ANGEL,Puebla,Puebla,
paseo-del-bosque-1003,PASEO DEL BOSQUE,Puebla,Puebla,
paseo-de-los-encinos-1203,PASEO DE LOS ENCINOS,Puebla,Puebla,
paseo-de-los-volcanes-s-n-t-e-451,PASEO DE LOS VOLCANES S N T E,Puebla,Puebla,
paseos-de-castillotla-434,PASEOS DE CASTILLOTLA,Puebla,Puebla,
paseos-de-los-volcanes-796,PASEOS DE LOS VOLCANES,Puebla,Puebla,
paseos-del-rio-488,PASEOS DEL RIO,Puebla,Puebla,
paseos-de-san-andres-1310,PASEOS DE SAN ANDRES,Puebla,Puebla,
paseo-zavaleta-1477,PASEO ZAVALETA,Puebla,Puebla,
patria-nueva-1571,PATRIA NUEVA,Puebla,Puebla,
patriotismo-14,PATRIOTISMO,Puebla,Puebla,
paulina-529,PAULINA,Puebla,Puebla,
pavorreales-residencial-eleganza-1008,PAVORREALES RESIDENCIAL ELEGANZA,Puebla,Puebla,
pedregal-de-guadalupe-hidalgo-1631,PEDREGAL DE GUADALUPE HIDALGO,Puebla,Puebla,
pedregal-de-la-calera-819,PEDREGAL DE LA CALERA,Puebla,Puebla,
pedregal-santo-domingo-222,PEDREGAL SANTO DOMINGO,Puebla,Puebla,
perisur-698,PERISUR,Puebla,Puebla,
piedras-negras-1259,PIEDRAS NEGRAS,Puebla,Puebla,
pino-suarez-1649,PINO SUAREZ,Puebla,Puebla,
piracanto-983,PIRACANTO,Puebla,Puebla,
plan-de-ayala-241,PLAN DE AYALA,Puebla,Puebla,
playas-del-sur-463,PLAYAS DEL SUR,Puebla,Puebla,
plaza-bugambilias-954,PLAZA BUGAMBILIAS,Puebla,Puebla,
plaza-europa-15,PLAZA EUROPA,Puebla,Puebla,
plaza-loreto-665,PLAZA LORETO,Puebla,Puebla,
plazas-de-amalucan-326,PLAZAS DE AMALUCAN,Puebla,Puebla,
plazas-de-guadalupe-276,PLAZAS DE GUADALUPE,Puebla,Puebla,
plazas-de-san-pablo-509,PLAZAS DE SAN PABLO,Puebla,Puebla,
plazuela-san-jose-636,PLAZUELA SAN JOSE,Puebla,Puebla,
plazuelas-de-san-bernardino-905,PLAZUELAS DE SAN BERNARDINO,Puebla,Puebla,
pontevedra-1398,PONTEVEDRA,Puebla,Puebla,
popular-coatepec-420,POPULAR COATEPEC,Puebla,Puebla,
popular-emiliano-zapata-407,POPULAR EMILIANO ZAPATA,Puebla,Puebla,
porta-nova-945,PORTA NOVA,Puebla,Puebla,
posadas-86,POSADAS,Puebla,Puebla,
poza-rica-1261,POZA RICA,Puebla,Puebla,
prados-agua-azul-376,PRADOS AGUA AZUL,Puebla,Puebla,
prados-del-sur-1223,PRADOS DEL SUR,Puebla,Puebla,
predio-santuario-1242,PREDIO SANTUARIO,Puebla,Puebla,
predio-santuario-1243,PREDIO SANTUARIO,Puebla,Puebla,
presidente-adolfo-lopez-mateos-487,PRESIDENTE ADOLFO LOPEZ MATEOS,Puebla,Puebla,
primera-794,PRIMERA,Puebla,Puebla,
privada-6-1669,PRIVADA 6,Puebla,Puebla,
privada-maria-117-1517,PRIVADA MARIA 117,Puebla,Puebla,
privado-san-jose-del-puente-198,PRIVADO SAN JOSE DEL PUENTE,Puebla,Puebla,
privanza-78,PRIVANZA,Puebla,Puebla,
privanza-(-cluster-666-)-932,PRIVANZA ( CLUSTER 666 ),Puebla,Puebla,
propiedad-privada-1445,PROPIEDAD PRIVADA,Puebla,Puebla,
propiedad-privada-1465,PROPIEDAD PRIVADA,Puebla,Puebla,
puebla-267,PUEBLA,Puebla,Puebla,
puebla-2000-289,PUEBLA 2000,Puebla,Puebla,
puebla-a-1-militar-673,PUEBLA A-1 MILITAR,Puebla,Puebla,
puebla-blanca-1043,PUEBLA BLANCA,Puebla,Puebla,
puebla-textil-396,PUEBLA TEXTIL,Puebla,Puebla,
puente-bravo-1127,PUENTE BRAVO,Puebla,Puebla,
puente-la-santisima-1036,PUENTE LA SANTISIMA,Puebla,Puebla,
puerta-de-hierro-60,PUERTA DE HIERRO,Puebla,Puebla,
puerta-paraiso-1458,PUERTA PARAISO,Puebla,Puebla,
puerta-san-rafael-985,PUERTA SAN RAFAEL,Puebla,Puebla,
punta-del-cielo-residencial-1109,PUNTA DEL CIELO RESIDENCIAL,Puebla,Puebla,
punta-del-sol-1524,PUNTA DEL SOL,Puebla,Puebla,
punta-escarlata-1613,PUNTA ESCARLATA,Puebla,Puebla,
punta-real-1769,PUNTA REAL,Puebla,Puebla,
quartier-san-marino-1196,QUARTIER SAN MARINO,Puebla,Puebla,
quartier-san-marino-1436,QUARTIER SAN MARINO,Puebla,Puebla,
quartier-san-xavier-1519,QUARTIER SAN XAVIER,Puebla,Puebla,
quetzalcoatl-91,QUETZALCOATL,Puebla,Puebla,
quetzalcoatl-1a-seccion-1569,QUETZALCOATL 1a SECCION,Puebla,Puebla,
quetzalcoatl-2a-seccion-1572,QUETZALCOATL 2a SECCION,Puebla,Puebla,
quetzalli-o-ex-hda-santa-teresa-642,QUETZALLI o EX HDA SANTA TERESA,Puebla,Puebla,
quinta-791,QUINTA,Puebla,Puebla,
quinta-alhelies-1623,QUINTA ALHELIES,Puebla,Puebla,
quinta-atzala-683,QUINTA ATZALA,Puebla,Puebla,
quintas-de-angelopolis-499,QUINTAS DE ANGELOPOLIS,Puebla,Puebla,
quintas-del-bosque-la-calera-919,QUINTAS DEL BOSQUE LA CALERA,Puebla,Puebla,
quintas-de-morillotla-1391,QUINTAS DE MORILLOTLA,Puebla,Puebla,
quintas-san-andres-1744,QUINTAS SAN ANDRES,Puebla,Puebla,
rancho-actipan-1073,RANCHO ACTIPAN,Puebla,Puebla,
rancho-azcarate--azcarate-32,RANCHO AZCARATE- AZCARATE,Puebla,Puebla,
rancho-chapulco-806,RANCHO CHAPULCO,Puebla,Puebla,
rancho-el-pochote-1132,RANCHO EL POCHOTE,Puebla,Puebla,
rancho-guadalupe-174,RANCHO GUADALUPE,Puebla,Puebla,
rancho-las-cruces-1700,RANCHO LAS CRUCES,Puebla,Puebla,
rancho-san-martinito-1602,RANCHO SAN MARTINITO,Puebla,Puebla,
rancho-san-miguel-1425,RANCHO SAN MIGUEL,Puebla,Puebla,
rancho-vaquerias-412,RANCHO VAQUERIAS,Puebla,Puebla,
rdcial-mira-1303,RDCIAL MIRA,Puebla,Puebla,
rdcial-naia-1670,RDCIAL NAIA,Puebla,Puebla,
rdcial-palermo-556,RDCIAL PALERMO,Puebla,Puebla,
rdcial-palmas-1463,RDCIAL PALMAS,Puebla,Puebla,
real-atzala-1061,REAL ATZALA,Puebla,Puebla,
real-campestre-1157,REAL CAMPESTRE,Puebla,Puebla,
real-de-castillotla-(felipe-carrillo-puerto)-433,REAL DE CASTILLOTLA (FELIPE CARRILLO PUERTO),Puebla,Puebla,
real-de-cholula-575,REAL DE CHOLULA,Puebla,Puebla,
real-de-florencia-1394,REAL DE FLORENCIA,Puebla,Puebla,
real-de-guadalupe-181,REAL DE GUADALUPE,Puebla,Puebla,
real-del-bosque-951,REAL DEL BOSQUE,Puebla,Puebla,
real-del-lago-1770,REAL DEL LAGO,Puebla,Puebla,
real-del-monte-85,REAL DEL MONTE,Puebla,Puebla,
real-del-pedregal-824,REAL DEL PEDREGAL,Puebla,Puebla,
real-de-morillotla-1366,REAL DE MORILLOTLA,Puebla,Puebla,
real-de-san-andres-1625,REAL DE SAN ANDRES,Puebla,Puebla,
real-de-san-antonio-889,REAL DE SAN ANTONIO,Puebla,Puebla,
real-de-san-gregorio-492,REAL DE SAN GREGORIO,Puebla,Puebla,
real-de-san-pedro-1385,REAL  DE SAN PEDRO,Puebla,Puebla,
real-de-santa-clara-1146,REAL DE SANTA CLARA,Puebla,Puebla,
real-de-santa-clara-i-1284,REAL DE SANTA CLARA I,Puebla,Puebla,
